"analysisId","targetId","outcomeId","comparatorId","targetName","comparatorName","nestingId","nestingName","outcomeName","type","targetEffectSize","oldOutcomeId","trueEffectSize","trueEffectSizeFirstExposure","mdrrTarget","mdrrComparator","stratum","logRr","seLogRr","ci95Lb","ci95Ub","method","comparative","nesting","firstExposureOnly","database","calLogRr","calSeLogRr","calCi95Lb","calCi95Ub","calP"
1,708298,4,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.11914050379823,1.06286689117483,"Inflammatory Bowel Disease",6.18620862389948,1.1109634953529,109.608436174662,8533.98086902195,"CaseControl",FALSE,FALSE,FALSE,"JMDC",1.19736240629084,NA,NA,7.15628570073891,0.0696163000863331
1,708298,10291,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.49941761757709,1.40534530152218,1.1185127963958,1.06260725651248,"Inflammatory Bowel Disease",6.58755001482598,1.11021188271551,164.113683466429,12740.1026985937,"CaseControl",FALSE,FALSE,FALSE,"JMDC",1.33707539729907,NA,NA,8.19504951580593,0.0474934095400962
1,708298,10292,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99829032152405,1.80777247205404,1.11787713447728,1.06237029047362,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CaseControl",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,708298,10293,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,4.01281848852614,3.24110944430122,1.11563497455768,1.06144505400284,"Inflammatory Bowel Disease",6.85751406254843,0.746024931758634,307.34485255529,5723.4921339631,"CaseControl",FALSE,FALSE,FALSE,"JMDC",1.43100904550911,NA,NA,7.09340723757069,0.0257991269156035
1,1524674,NA,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CaseControl",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,1524674,NA,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CaseControl",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,1524674,4,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease","Exposure control",1,4,1,1,2.19644572007232,2.62023584253087,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CaseControl",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,1524674,NA,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CaseControl",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,981709,NA,915542,"dorzolamide","brimonidine",35606985,"Glaucoma","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CaseControl",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,981709,NA,915542,"dorzolamide","brimonidine",35606985,"Glaucoma","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CaseControl",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
